id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context,branding
113881573,False,Торговый Представитель в канал of trade (ВС),,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 300000, 'to': 500000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'проспект Акжол', 'building': '47/3', 'lat': 51.184641758074896, 'lng': 71.46313238757486, 'description': None, 'raw': 'Астана, проспект Акжол, 47/3', 'metro': None, 'metro_stations': [], 'id': '16168968'}",,,2024-12-17T15:50:50+0300,2024-12-17T15:50:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=113881573,,,https://api.hh.ru/vacancies/113881573?host=hh.ru,https://hh.ru/vacancy/113881573,[],"{'id': '4875886', 'name': 'ARNNA MINERALS', 'url': 'https://api.hh.ru/employers/4875886', 'alternate_url': 'https://hh.ru/employer/4875886', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6527801.png', '240': 'https://img.hhcdn.ru/employer-logo/6527802.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1226840.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4875886', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Иметь желание работать в должности ""торговый представитель"". Уметь привлекать внимание и располагать к себе собеседника. Уметь общаться с людьми. ', 'responsibility': 'Активно продвигать продукцию. Исследование рынка. Мониторинг работы «в полях». <highlighttext>Разработка</highlighttext> предложений по поставке товаров потенциальным или имеющимся клиентам. Организация поставок. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],True,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '129', 'name': 'Торговый представитель'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
114180602,False,Разработчик C#,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-12-19T13:37:51+0300,2024-12-19T13:37:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114180602,,,https://api.hh.ru/vacancies/114180602?host=hh.ru,https://hh.ru/vacancy/114180602,[],"{'id': '6083939', 'name': 'СЕРВИСНЫЙ ЦЕНТР ERG', 'url': 'https://api.hh.ru/employers/6083939', 'alternate_url': 'https://hh.ru/employer/6083939', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6083939', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Технологии: => .Net ОС: => Win Server 2019 БД: => MS SQL 2019, SSRS, SSIS Языки: C#, T-SQL Дополнительные знания: MS Visual...', 'responsibility': 'Создание кода методом ППП (псевдокод). Проектирование БД, разбор БД. Создание/изменение механизмов получения данных. Интеграция со смежными системами и системами...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
112817230,False,Специалист по разработке ТЭО,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 500000, 'to': 2000000, 'currency': 'KZT', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-10T07:33:30+0300,2024-12-10T07:33:30+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112817230,,,https://api.hh.ru/vacancies/112817230?host=hh.ru,https://hh.ru/vacancy/112817230,[],"{'id': '604935', 'name': 'ARG Group LTD', 'url': 'https://api.hh.ru/employers/604935', 'alternate_url': 'https://hh.ru/employer/604935', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=604935', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Просьба обратить внимание: рассматриваются только кандидаты с опытом <highlighttext>разработки</highlighttext> технико-экономических обоснований. Специалисты-электрики и инженеры без соответствующего опыта в...', 'responsibility': 'Требуется специалист по <highlighttext>разработке</highlighttext> ТЭО (технико-экономического обоснования) с опытом работы в сфере энергетики для анализа инвестиционных проектов, проведения финансово...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно сменами по\xa04-6\xa0часов в\xa0день'}]",[],True,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_6', 'name': '6\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '150', 'name': 'Бизнес-аналитик'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
111836928,False,Бренд шеф-повар,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-11-26T08:10:54+0300,2024-11-26T08:10:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=111836928,,,https://api.hh.ru/vacancies/111836928?host=hh.ru,https://hh.ru/vacancy/111836928,[],"{'id': '5360469', 'name': 'JS Qazaqstan', 'url': 'https://api.hh.ru/employers/5360469', 'alternate_url': 'https://hh.ru/employer/5360469', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1004063.jpg', '90': 'https://img.hhcdn.ru/employer-logo/5637032.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/5637033.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5360469', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы на должности бренд-шефа не менее 3 лет. - Опыт <highlighttext>разработки</highlighttext> и внедрения ТТК, расчетов фуд-кост и лэйбл...', 'responsibility': 'Определение и контроль фуд-коста для каждого блюда в меню. - <highlighttext>Разработка</highlighttext> методов оптимизации затрат на продукты без ущерба для качества...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '94', 'name': 'Повар, пекарь, кондитер'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
112150232,False,Arduino-разработчик,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 100000, 'to': 150000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-11-29T12:29:52+0300,2024-11-29T12:29:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112150232,,,https://api.hh.ru/vacancies/112150232?host=hh.ru,https://hh.ru/vacancy/112150232,[],"{'id': '11639672', 'name': 'Галийевич', 'url': 'https://api.hh.ru/employers/11639672', 'alternate_url': 'https://hh.ru/employer/11639672', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11639672', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт создания технической документации и <highlighttext>разработки</highlighttext> образовательных материалов. Умение пояснять сложные вещи простыми словами (книга и видеокурс должны быть доступными...', 'responsibility': 'Создание видеокурса для начинающих с использованием Arduino. <highlighttext>Разработка</highlighttext> схем и инструкций для выполнения проектов. Подготовка и тестирование программного обеспечения для...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'FLEXIBLE', 'name': 'Свободный'}]",False,"[{'id': '40', 'name': 'Другое'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'project', 'name': 'Проектная работа'}","{'id': 'PROJECT', 'name': 'Проект или разовое задание'}",False,,False,,
112156814,False,"Маркетолог (инженерная сантехника, оборудование по водоснабжению и отоплению)",,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 500000, 'to': 800000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-11-29T13:23:31+0300,2024-11-29T13:23:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112156814,,,https://api.hh.ru/vacancies/112156814?host=hh.ru,https://hh.ru/vacancy/112156814,[],"{'id': '11098515', 'name': 'Expert', 'url': 'https://api.hh.ru/employers/11098515', 'alternate_url': 'https://hh.ru/employer/11098515', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11098515', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Образование. Высшее образование в области маркетинга, финансов, экономики или смежной сфере. Опыт работы. Опыт работы в маркетинге не менее 3...', 'responsibility': 'Планирование и реализация рекламных кампаний, включая создание фото- и видеоконтента. <highlighttext>Разработка</highlighttext> и внедрение промо-акций, программ лояльности, бонусов и скидок. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '48', 'name': 'Инженер-конструктор, инженер-проектировщик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
114010529,True,Backend developer/разработчик php-Laravel,,False,True,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-12-18T09:11:44+0300,2024-12-18T09:11:44+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114010529,True,,https://api.hh.ru/vacancies/114010529?host=hh.ru,https://hh.ru/vacancy/114010529,[],"{'id': '10368073', 'name': 'AGROSEARCH', 'url': 'https://api.hh.ru/employers/10368073', 'alternate_url': 'https://hh.ru/employer/10368073', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10368073', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Хорошие знания след стэка: Будет огромным плюсом знание DevOps, vue 2, nuxt 2. Обязателен опыт работы с крупными проектами от...', 'responsibility': 'добавление нового функционала на сайт. -исправление багов. -поддержка проекта. Php 8, laravel, mysql, firebase, docker, работа с api. voyager admin. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_2', 'name': '2\xa0часа'}, {'id': 'HOURS_3', 'name': '3 часа'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'part', 'name': 'Частичная занятость'}","{'id': 'PART', 'name': 'Частичная'}",False,,False,,
108463627,False,Бренд-менеджер (маркетолог),,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 400000, 'to': 500000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'проспект Туран', 'building': '50', 'lat': 51.10636, 'lng': 71.398162, 'description': None, 'raw': 'Астана, проспект Туран, 50', 'metro': None, 'metro_stations': [], 'id': '13267211'}",,,2024-12-06T15:43:54+0300,2024-12-06T15:43:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=108463627,,,https://api.hh.ru/vacancies/108463627?host=hh.ru,https://hh.ru/vacancy/108463627,[],"{'id': '9129751', 'name': 'Мой дом MWC', 'url': 'https://api.hh.ru/employers/9129751', 'alternate_url': 'https://hh.ru/employer/9129751', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1136103.jpg', '240': 'https://img.hhcdn.ru/employer-logo/6164998.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/6164997.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9129751', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в строительных компаниях не менее 2х лет. Образование в сфере маркетинга будет преимуществом. Владение грамотным русским и...', 'responsibility': 'Проведение мероприятие, <highlighttext>разработка</highlighttext> и закуп подарков. Поиск новых каналов лидогенерации; <highlighttext>разработка</highlighttext> креативов. Поиск эффективных офлайн каналов продвижения, партнерка, акции. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '68', 'name': 'Менеджер по маркетингу, интернет-маркетолог'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
111557001,False,SMM-менеджер,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 400000, 'to': None, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Ханов Керея и Жанибека', 'building': '11', 'lat': 51.115232, 'lng': 71.420943, 'description': None, 'raw': 'Астана, улица Ханов Керея и Жанибека, 11', 'metro': None, 'metro_stations': [], 'id': '16914763'}",,,2024-12-02T11:22:18+0300,2024-12-02T11:22:18+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=111557001,,,https://api.hh.ru/vacancies/111557001?host=hh.ru,https://hh.ru/vacancy/111557001,[],"{'id': '11304581', 'name': 'JSM GROUP', 'url': 'https://api.hh.ru/employers/11304581', 'alternate_url': 'https://hh.ru/employer/11304581', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11304581', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в SMM, предпочтительно в сегменте товаров для дома или электроники (не менее 1 года); Креативное мышление и способность...', 'responsibility': '<highlighttext>Разработка</highlighttext> и реализация SMM-стратегии для продвижения бренда в социальных сетях. Создание креативного и качественного контента (тексты, фото, видео) для...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
114285995,False,Планировщик производства,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 300000, 'to': 450000, 'currency': 'KZT', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'проспект Тауелсиздик', 'building': '31/4', 'lat': 51.139946, 'lng': 71.46223, 'description': None, 'raw': 'Астана, проспект Тауелсиздик, 31/4', 'metro': None, 'metro_stations': [], 'id': '16834667'}",,,2024-12-20T10:14:37+0300,2024-12-20T10:14:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114285995,,,https://api.hh.ru/vacancies/114285995?host=hh.ru,https://hh.ru/vacancy/114285995,[],"{'id': '1620006', 'name': 'Швейная фабрика Прогресс', 'url': 'https://api.hh.ru/employers/1620006', 'alternate_url': 'https://hh.ru/employer/1620006', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1143596.png', '240': 'https://img.hhcdn.ru/employer-logo/6194958.png', '90': 'https://img.hhcdn.ru/employer-logo/6194957.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1620006', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'понятная структура, четкие регламенты и эффективные коммуникационные линии. Необходим опыт работы экономистом!', 'responsibility': 'Анализ и оптимизация производственных процессов в том числе выявление узких мест и <highlighttext>разработка</highlighttext> предложений по их устранению, повышение эффективности производственного...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '142', 'name': 'Экономист'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
112775690,False,Финансовый аналитик,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'проспект Туран', 'building': '63', 'lat': 51.097328, 'lng': 71.392799, 'description': None, 'raw': 'Астана, проспект Туран, 63', 'metro': None, 'metro_stations': [], 'id': '14921645'}",,,2024-12-21T15:42:29+0300,2024-12-21T15:42:29+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112775690,,,https://api.hh.ru/vacancies/112775690?host=hh.ru,https://hh.ru/vacancy/112775690,[],"{'id': '5916683', 'name': 'Astana Motors Qabanbai', 'url': 'https://api.hh.ru/employers/5916683', 'alternate_url': 'https://hh.ru/employer/5916683', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5916683', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее финансовое, экономическое образование. Опыт работы на аналогичной должности не менее 2 лет. Методы экономического и финансового анализа, бюджетирования; стандарты...', 'responsibility': 'Работает с банками второго уровня и другими финансовыми организациями (оформление документов, отчетность, предоставление необходимой информации). Участвует в <highlighttext>разработке</highlighttext> технико-экономических...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '135', 'name': 'Финансовый директор (CFO)'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
111957146,False,SMM-менеджер для личного бренда в сфере тендеров,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 250000, 'to': 500000, 'currency': 'KZT', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'микрорайон Юго-Восток (правая сторона), улица Балкантау', 'building': '43', 'lat': 51.137182, 'lng': 71.503929, 'description': None, 'raw': 'Астана, микрорайон Юго-Восток (правая сторона), улица Балкантау, 43', 'metro': None, 'metro_stations': [], 'id': '14521537'}",,,2024-12-21T10:39:53+0300,2024-12-21T10:39:53+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=111957146,,,https://api.hh.ru/vacancies/111957146?host=hh.ru,https://hh.ru/vacancy/111957146,[],"{'id': '10446268', 'name': 'Глобал Фарм 51', 'url': 'https://api.hh.ru/employers/10446268', 'alternate_url': 'https://hh.ru/employer/10446268', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10446268', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Профессионала в Instagram, TikTok и YouTube. - Человека, который понимает, как развивать личный бренд.', 'responsibility': '<highlighttext>Разработка</highlighttext> и реализация контент-плана. - Создание постов, сторис, видео для привлечения аудитории. - Анализ показателей охвата и вовлеченности. - Взаимодействие с подписчиками...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно сменами по\xa04-6\xa0часов в\xa0день'}]",[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_4', 'name': '4\xa0часа'}, {'id': 'HOURS_8', 'name': '8\xa0часов'}, {'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}, {'id': 'WEEKEND', 'name': 'По\xa0выходным'}, {'id': 'FLEXIBLE', 'name': 'Свободный'}]",False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'part', 'name': 'Частичная занятость'}","{'id': 'PART', 'name': 'Частичная'}",False,,False,,
113145804,False,SMM Специалист / СММ Менеджер в рекламное агентство GRADIIIENT,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 300000, 'to': 500000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-21T13:30:49+0300,2024-12-21T13:30:49+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=113145804,,,https://api.hh.ru/vacancies/113145804?host=hh.ru,https://hh.ru/vacancy/113145804,[],"{'id': '5996726', 'name': '(GRADIENT) ПОЛОВИЦЫН Н.А.', 'url': 'https://api.hh.ru/employers/5996726', 'alternate_url': 'https://hh.ru/employer/5996726', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5996726', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы SMM-специалистом не менее 1 года. Понимание специфики работы и алгоритмов основных социальных сетей. Умение создавать привлекательный и...', 'responsibility': '<highlighttext>Разработка</highlighttext> и реализация комплексных стратегий продвижения в социальных сетях. Создание контент-планов, подготовка и публикация контента. Ведение и управление профилями...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],True,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
114314833,False,Технолог производства,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 350000, 'to': 400000, 'currency': 'KZT', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-20T18:05:51+0300,2024-12-20T18:05:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114314833,,,https://api.hh.ru/vacancies/114314833?host=hh.ru,https://hh.ru/vacancy/114314833,[],"{'id': '9117745', 'name': 'Bespoke Furniture & Home QZ', 'url': 'https://api.hh.ru/employers/9117745', 'alternate_url': 'https://hh.ru/employer/9117745', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9117745', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы от 3-х лет. Знание программ AutoCAD, Pro100, БАЗИС мебельщик. Знание технологии мебельного производства. Знание материалов и...', 'responsibility': 'Систематизация административных и производственных процессов. Составление заявки на закуп материалов. <highlighttext>Разработка</highlighttext> и внедрение технологических процессов, инструкций, и другой технологической документации. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '49', 'name': 'Технолог'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
111833464,False,Главный менеджер Департамента развития и сотрудничества,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 280000, 'to': 280000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Нур-Султан (Астана)', 'street': 'проспект Кабанбай Батыра', 'building': '11/5', 'lat': 51.140059, 'lng': 71.413298, 'description': None, 'raw': 'Нур-Султан (Астана), проспект Кабанбай Батыра, 11/5', 'metro': None, 'metro_stations': [], 'id': '11337338'}",,,2024-11-26T07:39:10+0300,2024-11-26T07:39:10+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=111833464,,,https://api.hh.ru/vacancies/111833464?host=hh.ru,https://hh.ru/vacancy/111833464,[],"{'id': '2461855', 'name': 'НАО Центр поддержки гражданских инициатив', 'url': 'https://api.hh.ru/employers/2461855', 'alternate_url': 'https://hh.ru/employer/2461855', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/3736775.png', '240': 'https://img.hhcdn.ru/employer-logo/3736776.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/823972.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2461855', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Аналитическое мышление. Свободное владение английским языком. Грамотная письменная речь. Навыки ведения переговоров.', 'responsibility': '<highlighttext>Разработка</highlighttext> стратегии Общества. Ведение переговоров с иностранными организациями по выдаче грантов и НПО. Создание презентаций по итогам деятельности. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
