id,premium,name,department,has_test,response_letter_required,area,salary,salary_range,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,show_contacts,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,accept_labor_contract,civil_law_contracts,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context,branding,brand_snippet
130533103,False,Мобилограф / SMM менеджер,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'проспект Нургисы Тлендиева', 'building': '52/2', 'lat': 51.195362, 'lng': 71.323593, 'description': None, 'raw': 'Астана, проспект Нургисы Тлендиева, 52/2', 'metro': None, 'metro_stations': [], 'id': '15755882'}",,,2026-02-17T15:09:19+0300,2026-02-17T15:09:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130533103,,True,,https://api.hh.ru/vacancies/130533103?host=hh.ru,https://hh.ru/vacancy/130533103,[],"{'id': '9740100', 'name': 'САП-ИН-ВЭСТ', 'url': 'https://api.hh.ru/employers/9740100', 'alternate_url': 'https://hh.ru/employer/9740100', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9740100', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы от одного года. - Хорошее владение мобильной камерой. - Понимание композиции и освещения. - Умение работать с фоторедакторами. - Наличие современного смартфона. - ', 'responsibility': '<highlighttext>Разработка</highlighttext> SMM-стратегии. - Создание и управление контентом.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130751931,False,Директор по персоналу (HRD),,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Ахмета Байтурсынова', 'building': '33А', 'lat': 51.12180706158473, 'lng': 71.49090268291889, 'description': None, 'raw': 'Астана, улица Ахмета Байтурсынова, 33А', 'metro': None, 'metro_stations': [], 'id': '23628223'}",,,2026-03-09T13:20:20+0300,2026-03-09T13:20:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130751931,,True,,https://api.hh.ru/vacancies/130751931?host=hh.ru,https://hh.ru/vacancy/130751931,[],"{'id': '1442743', 'name': 'Дария-2012 (Диона, ТМ)', 'url': 'https://api.hh.ru/employers/1442743', 'alternate_url': 'https://hh.ru/employer/1442743', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6145560.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/6145561.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/6145562.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1442743', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы на позиции HR-директора или Руководителя HR-отдела не менее трех лет, обязателен опыт в розничной торговле. ', 'responsibility': '...трудового законодательства, консультирование руководителей по правовым вопросам. <highlighttext>Разработка</highlighttext> эффективных методик подбора, адаптации сотрудников. <highlighttext>Разработка</highlighttext> и внедрение программ обучения, тренингов и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '38', 'name': 'Директор по персоналу (HRD)'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130961565,False,Учитель физики трехъязычный,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 350000, 'to': None, 'currency': 'KZT', 'gross': True}","{'from': 350000, 'to': None, 'currency': 'KZT', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'проспект Кабанбай Батыра', 'building': '49/2', 'lat': 51.102322, 'lng': 71.400596, 'description': None, 'raw': 'Астана, проспект Кабанбай Батыра, 49/2', 'metro': None, 'metro_stations': [], 'id': '13580514'}",,,2026-03-04T12:56:38+0300,2026-03-04T12:56:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130961565,,True,,https://api.hh.ru/vacancies/130961565?host=hh.ru,https://hh.ru/vacancy/130961565,[],"{'id': '4895249', 'name': 'Alpamys school', 'url': 'https://api.hh.ru/employers/4895249', 'alternate_url': 'https://hh.ru/employer/4895249', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1409780.png', '90': 'https://img.hhcdn.ru/employer-logo/7258780.png', '240': 'https://img.hhcdn.ru/employer-logo/7258781.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4895249', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее педагогическое образование (специальность Учитель физики или бакалавр образования по направлению). Опыт преподавания от 3 лет. Владение английским языком не...', 'responsibility': 'Подготовка и проведение уроков, лабораторных и практических работ. <highlighttext>Разработка</highlighttext> рабочих программ, календарно-тематических и поурочных планов. Оценка знаний учащихся, ведение...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '132', 'name': 'Учитель, преподаватель, педагог'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130023565,False,Юрист по корпоративному праву / Corporate Lawyer (Middle),,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': None, 'to': 600000, 'currency': 'KZT', 'gross': False}","{'from': None, 'to': 600000, 'currency': 'KZT', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Достык', 'building': '5', 'lat': 51.127879, 'lng': 71.42229, 'description': None, 'raw': 'Астана, улица Достык, 5', 'metro': None, 'metro_stations': [], 'id': '21194461'}",,,2026-02-10T00:45:11+0300,2026-02-10T00:45:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130023565,,False,,https://api.hh.ru/vacancies/130023565?host=hh.ru,https://hh.ru/vacancy/130023565,[],"{'id': '9566886', 'name': 'АПК Солюшн', 'url': 'https://api.hh.ru/employers/9566886', 'alternate_url': 'https://hh.ru/employer/9566886', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/5848772.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/5848773.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/5848774.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9566886', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт подготовки учредительных и корпоративных документов (уставы, решения, протоколы, доверенности), в том числе <highlighttext>разработка</highlighttext> и адаптация шаблонов. Понимание процедур МФЦА...', 'responsibility': 'Подготовка, оформление и сопровождение учредительных документов (уставы, решения, протоколы, доверенности), <highlighttext>разработка</highlighttext> и актуализация шаблонов. Подача документов через eGov.kz, ЦОН, органы...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '146', 'name': 'Юрист'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130474627,False,Региональный представитель,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 400000, 'to': None, 'currency': 'KZT', 'gross': True}","{'from': 400000, 'to': None, 'currency': 'KZT', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}",,,,2026-02-16T10:52:21+0300,2026-02-16T10:52:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130474627,,True,,https://api.hh.ru/vacancies/130474627?host=hh.ru,https://hh.ru/vacancy/130474627,[],"{'id': '12066453', 'name': 'Зубная аптека', 'url': 'https://api.hh.ru/employers/12066453', 'alternate_url': 'https://hh.ru/employer/12066453', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1432862.png', '90': 'https://img.hhcdn.ru/employer-logo/7351097.png', '240': 'https://img.hhcdn.ru/employer-logo/7351098.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=12066453', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'высшее образование. \u2060 \u2060опыт работы в продажах от года. \u2060 \u2060уверенные навыки управления продажами, ведения переговорных кампаний. \u2060 \u2060MS Office (Word, Excel) уверенный...', 'responsibility': 'осуществление ввода продукции в ассортимент клиентов, контроль ценообразования, оптимизация ассортимента. \u2060 \u2060<highlighttext>разработка</highlighttext> и внедрение программ лояльности для клиентов. \u2060 \u2060контроль динамики оплат...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'FIELD_WORK', 'name': 'Разъездной'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,"[{'id': 'INDIVIDUAL_PERSON', 'name': 'с\xa0физлицом'}]",False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'part', 'name': 'Частичная занятость'}","{'id': 'PART', 'name': 'Частичная'}",False,,False,,,
130905470,False,Электромонтер,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 216000, 'to': 216000, 'currency': 'KZT', 'gross': True}","{'from': 216000, 'to': 216000, 'currency': 'KZT', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Хусейн бен Талал', 'building': '19', 'lat': 51.085459, 'lng': 71.393176, 'description': None, 'raw': 'Астана, улица Хусейн бен Талал, 19', 'metro': None, 'metro_stations': [], 'id': '12818852'}",,,2026-03-03T07:24:13+0300,2026-03-03T07:24:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130905470,,False,,https://api.hh.ru/vacancies/130905470?host=hh.ru,https://hh.ru/vacancy/130905470,[],"{'id': '534973', 'name': 'Назарбаев интеллектуальные школы, Автономная организация образования', 'url': 'https://api.hh.ru/employers/534973', 'alternate_url': 'https://hh.ru/employer/534973', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=534973', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Средне-специальное или высшее техническое образование с соответствующей квалификацией. Опыт работы по специальности не менее 3 лет. Наличие сертификатов и...', 'responsibility': '15) принимает участие в <highlighttext>разработке</highlighttext> мероприятий по повышению надежности, качества работы закрепленных технических средств, в освоении и модернизации действующих устройств. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '143', 'name': 'Электромонтажник'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130715935,False,UI дизайнер,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 40000, 'to': None, 'currency': 'KZT', 'gross': True}","{'from': 40000, 'to': None, 'currency': 'KZT', 'gross': True, 'mode': {'id': 'SERVICE', 'name': 'За\xa0услугу'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}",,,,2026-02-24T19:42:13+0300,2026-02-24T19:42:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130715935,,True,,https://api.hh.ru/vacancies/130715935?host=hh.ru,https://hh.ru/vacancy/130715935,[],"{'id': '12365663', 'name': 'АЛЕМ ФЛОУ', 'url': 'https://api.hh.ru/employers/12365663', 'alternate_url': 'https://hh.ru/employer/12365663', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=12365663', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы с Figma и созданием UI библиотек. Знание принципов UI/UX дизайна. Внимательность к деталям и аккуратность. ', 'responsibility': '<highlighttext>Разработка</highlighttext> и оформление UI библиотеки в Figma. Адаптация элементов дизайна с сайта https://linear.app. Обеспечение удобства и логичности компонентов. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'FLEXIBLE', 'name': 'Свободный'}]",False,"[{'id': 'SELF_EMPLOYED', 'name': 'с\xa0самозанятым'}, {'id': 'INDIVIDUAL_ENTREPRENEUR', 'name': 'с\xa0ИП'}]",False,"[{'id': '34', 'name': 'Дизайнер, художник'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'project', 'name': 'Проектная работа'}","{'id': 'PROJECT', 'name': 'Проект'}",False,,False,,,
130576332,False,Оператор 1С,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 220000, 'to': 264000, 'currency': 'KZT', 'gross': False}","{'from': 220000, 'to': 264000, 'currency': 'KZT', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'WEEKLY', 'name': 'Раз в\xa0неделю'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Жанажол', 'building': '19', 'lat': 51.188582, 'lng': 71.447515, 'description': None, 'raw': 'Астана, улица Жанажол, 19', 'metro': None, 'metro_stations': [], 'id': '17889731'}",,,2026-03-08T15:53:15+0300,2026-03-08T15:53:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130576332,,True,,https://api.hh.ru/vacancies/130576332?host=hh.ru,https://hh.ru/vacancy/130576332,[],"{'id': '2750190', 'name': 'RB Brands', 'url': 'https://api.hh.ru/employers/2750190', 'alternate_url': 'https://hh.ru/employer/2750190', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/2060797.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/2060798.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/2060799.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2750190', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Точность и отсутствие ошибок в обработке данных. Соблюдение установленных сроков выполнения. Ответственность , коммуникабельность, стрессоустойчивость. Опыт работы 1-3 года. ', 'responsibility': 'Выгрузка заявок, выгрузка накладных. Распечатка и оформление накладных. Проверка цен, количества(проверка корректности заявок). Корректировки накладных.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '18', 'name': 'Бухгалтер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130668898,False,Ведущий менеджер отдела взаимодействия с контрагентами,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Достык', 'building': '16', 'lat': 51.124736, 'lng': 71.432082, 'description': None, 'raw': 'Астана, улица Достык, 16', 'metro': None, 'metro_stations': [], 'id': '14849006'}",,,2026-02-23T13:55:31+0300,2026-02-23T13:55:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130668898,,True,,https://api.hh.ru/vacancies/130668898?host=hh.ru,https://hh.ru/vacancy/130668898,[],"{'id': '10595144', 'name': 'ЧАСТНАЯ КОМПАНИЯ INTERNATIONAL TRADING SYSTEM LIMITED', 'url': 'https://api.hh.ru/employers/10595144', 'alternate_url': 'https://hh.ru/employer/10595144', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6462804.png', '90': 'https://img.hhcdn.ru/employer-logo-round/6462805.png', '240': 'https://img.hhcdn.ru/employer-logo-round/6462806.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10595144', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование: финансы, экономика, бухгалтерский учет. Опыт работы на рынке ценных бумаг будет преимуществом. Английский язык: уверенный письменный и устный. ', 'responsibility': 'Сопровождение операций с финансовыми активами (учет, отчеты, сверки) в рамках IPS-направления. Взаимодействие с <highlighttext>разработчиками</highlighttext> ПО: постановка задач, участие в...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130752873,False,Стоматолог,,False,True,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 500000, 'to': 1500000, 'currency': 'KZT', 'gross': True}","{'from': 500000, 'to': 1500000, 'currency': 'KZT', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Ханов Керея и Жанибека', 'building': '5', 'lat': 51.116957, 'lng': 71.40869, 'description': None, 'raw': 'Астана, улица Ханов Керея и Жанибека, 5', 'metro': None, 'metro_stations': [], 'id': '23628952'}",,,2026-02-25T13:34:02+0300,2026-02-25T13:34:02+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130752873,,True,,https://api.hh.ru/vacancies/130752873?host=hh.ru,https://hh.ru/vacancy/130752873,[],"{'id': '1020328', 'name': 'Стоматологическая клиника Диастом', 'url': 'https://api.hh.ru/employers/1020328', 'alternate_url': 'https://hh.ru/employer/1020328', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3723982.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3723983.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3723984.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1020328', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее медицинское образование по направлению ""Стоматология"". Наличие действующего сертификата/лицензии по специальности. Опыт работы - от 3 лет и выше. ', 'responsibility': 'Проведение осмотров, диагностики заболеваний полости рта и постановка диагноза. <highlighttext>Разработка</highlighttext> индивидуального плана лечения. Выполнение терапевтического, ортопедического и хирургического лечения (в...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_11', 'name': '11 часов'}]","[{'id': 'SIX_ON_ONE_OFF', 'name': '6/1'}]",False,[],False,"[{'id': '24', 'name': 'Врач'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130968214,False,Руководитель отдела продаж (B2B‑промышленность),,False,True,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 300000, 'to': 2000000, 'currency': 'KZT', 'gross': True}","{'from': 300000, 'to': 2000000, 'currency': 'KZT', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'проспект Абая', 'building': '13', 'lat': 51.166651, 'lng': 71.408088, 'description': None, 'raw': 'Астана, проспект Абая, 13', 'metro': None, 'metro_stations': [], 'id': '15952881'}",,,2026-03-04T14:41:45+0300,2026-03-04T14:41:45+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130968214,,True,,https://api.hh.ru/vacancies/130968214?host=hh.ru,https://hh.ru/vacancy/130968214,[],"{'id': '2752680', 'name': 'Астана Ком', 'url': 'https://api.hh.ru/employers/2752680', 'alternate_url': 'https://hh.ru/employer/2752680', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2752680', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в сфере продаж от 5 лет, из них не менее 2 лет на руководящей позиции в B2...', 'responsibility': '<highlighttext>Разработка</highlighttext> и реализация стратегии продаж для промышленного сегмента: постановка целей, планов, KPI, отслеживание динамики и корректировка курса. Управление командой продавцов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],True,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,"[{'id': 'SELF_EMPLOYED', 'name': 'с\xa0самозанятым'}, {'id': 'INDIVIDUAL_ENTREPRENEUR', 'name': 'с\xa0ИП'}, {'id': 'INDIVIDUAL_PERSON', 'name': 'с\xa0физлицом'}]",False,"[{'id': '106', 'name': 'Руководитель отдела продаж'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130792512,False,Менеджер по работе с ключевыми клиентами,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 520000, 'to': None, 'currency': 'KZT', 'gross': False}","{'from': 520000, 'to': None, 'currency': 'KZT', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'TWICE_PER_MONTH', 'name': 'Два раза в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': None, 'building': None, 'lat': 51.128201, 'lng': 71.430429, 'description': None, 'raw': 'Астана', 'metro': None, 'metro_stations': [], 'id': '23668447'}",,,2026-03-07T13:06:49+0300,2026-03-07T13:06:49+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130792512,,True,,https://api.hh.ru/vacancies/130792512?host=hh.ru,https://hh.ru/vacancy/130792512,[],"{'id': '702004', 'name': 'Инвестиционно-аналитическая группа ПКР', 'url': 'https://api.hh.ru/employers/702004', 'alternate_url': 'https://hh.ru/employer/702004', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6935353.png', '90': 'https://img.hhcdn.ru/employer-logo-round/6935354.png', '240': 'https://img.hhcdn.ru/employer-logo-round/6935355.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=702004', 'country_id': 1, 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Понимание стадий реализации инвестиционных проектов и их участников. Опыт работы менеджером по продажам в строительстве (поставки различного оборудования, системы вентиляции...', 'responsibility': 'Инвестиционно-аналитическое агентство «ПКР» занимается <highlighttext>разработкой</highlighttext> и сопровождением реализации инвестиционных проектов, обеспечивая клиентов полным спектром услуг в сфере бизнес-аналитики...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'FIELD_WORK', 'name': 'Разъездной'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,"[{'id': 'SELF_EMPLOYED', 'name': 'с\xa0самозанятым'}, {'id': 'INDIVIDUAL_ENTREPRENEUR', 'name': 'с\xa0ИП'}, {'id': 'INDIVIDUAL_PERSON', 'name': 'с\xa0физлицом'}]",False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
